-0.112,-0.098,-0.092,-0.091,-0.116,-0.108,0.098,0.070,0.089,-0.100,0.118,0.117,0.105,0.072,-0.099,-0.098
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.072,-0.059,-0.058,-0.052,-0.067,-0.066,0.062,0.045,0.064,-0.060,0.085,0.075,0.080,0.045,-0.061,-0.065
-0.103,-0.090,-0.085,-0.085,-0.107,-0.099,0.090,0.064,0.082,-0.092,0.109,0.108,0.097,0.066,-0.091,-0.090
-0.102,-0.089,-0.085,-0.084,-0.106,-0.099,0.089,0.063,0.081,-0.092,0.108,0.107,0.096,0.066,-0.091,-0.089
-0.113,-0.098,-0.093,-0.090,-0.115,-0.108,0.098,0.071,0.090,-0.100,0.119,0.118,0.107,0.072,-0.100,-0.100
-0.104,-0.091,-0.086,-0.086,-0.108,-0.100,0.091,0.065,0.082,-0.093,0.110,0.109,0.098,0.067,-0.093,-0.091
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.088,-0.099,0.116,0.115,0.104,0.071,-0.098,-0.097
-0.111,-0.097,-0.092,-0.090,-0.114,-0.106,0.097,0.070,0.089,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.073,0.040,-0.054,-0.057
-0.073,-0.061,-0.059,-0.053,-0.068,-0.067,0.063,0.046,0.065,-0.061,0.086,0.076,0.081,0.046,-0.062,-0.066
-0.103,-0.090,-0.086,-0.085,-0.107,-0.100,0.090,0.064,0.082,-0.093,0.110,0.108,0.097,0.067,-0.092,-0.091
-0.065,-0.054,-0.053,-0.048,-0.060,-0.060,0.057,0.041,0.060,-0.053,0.079,0.068,0.075,0.041,-0.055,-0.059
-0.113,-0.098,-0.093,-0.091,-0.116,-0.108,0.099,0.071,0.090,-0.100,0.119,0.118,0.107,0.072,-0.100,-0.100
-0.091,-0.078,-0.073,-0.068,-0.090,-0.085,0.080,0.058,0.075,-0.078,0.098,0.095,0.091,0.057,-0.079,-0.082
-0.112,-0.098,-0.093,-0.091,-0.116,-0.108,0.098,0.071,0.090,-0.100,0.119,0.118,0.106,0.072,-0.100,-0.099
-0.108,-0.094,-0.089,-0.086,-0.111,-0.103,0.095,0.069,0.087,-0.096,0.115,0.113,0.104,0.069,-0.096,-0.096
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.060,0.044,0.063,-0.058,0.083,0.073,0.078,0.044,-0.059,-0.063
-0.101,-0.088,-0.083,-0.079,-0.102,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.099,0.064,-0.089,-0.091
-0.113,-0.098,-0.093,-0.091,-0.116,-0.108,0.099,0.071,0.090,-0.100,0.119,0.118,0.107,0.072,-0.100,-0.100
-0.111,-0.096,-0.091,-0.090,-0.114,-0.106,0.097,0.069,0.088,-0.099,0.117,0.116,0.104,0.071,-0.098,-0.097
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.073,0.040,-0.054,-0.057
-1.728,-1.489,-1.415,-1.356,-1.736,-1.625,1.520,1.116,1.369,-1.509,1.744,1.779,1.589,1.097,-1.513,-1.524
-0.103,-0.089,-0.084,-0.080,-0.104,-0.097,0.090,0.065,0.083,-0.090,0.109,0.107,0.100,0.065,-0.090,-0.092
-0.104,-0.089,-0.085,-0.081,-0.105,-0.098,0.091,0.066,0.084,-0.091,0.110,0.108,0.100,0.066,-0.091,-0.092
-0.101,-0.087,-0.082,-0.078,-0.102,-0.095,0.088,0.064,0.082,-0.088,0.108,0.105,0.098,0.064,-0.089,-0.090
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.087,-0.098,0.116,0.115,0.103,0.071,-0.098,-0.096
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.091,-0.078,-0.074,-0.068,-0.090,-0.085,0.080,0.058,0.075,-0.078,0.098,0.095,0.091,0.057,-0.079,-0.082
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.091,-0.078,-0.073,-0.068,-0.090,-0.085,0.079,0.058,0.075,-0.078,0.098,0.095,0.090,0.057,-0.079,-0.082
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.094,0.113,0.112,0.103,0.068,-0.095,-0.095
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.093,0.067,0.086,-0.094,0.113,0.112,0.102,0.068,-0.094,-0.095
-0.101,-0.087,-0.083,-0.079,-0.102,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.098,0.064,-0.089,-0.090
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.061,0.044,0.063,-0.058,0.083,0.073,0.078,0.044,-0.060,-0.063
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.101,-0.087,-0.082,-0.078,-0.102,-0.095,0.088,0.064,0.082,-0.088,0.108,0.105,0.098,0.064,-0.089,-0.090
-0.101,-0.088,-0.083,-0.079,-0.103,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.099,0.064,-0.089,-0.091
-0.109,-0.095,-0.090,-0.088,-0.112,-0.104,0.096,0.069,0.088,-0.097,0.116,0.114,0.104,0.070,-0.097,-0.097
-0.091,-0.078,-0.074,-0.069,-0.090,-0.085,0.080,0.058,0.075,-0.079,0.099,0.095,0.091,0.057,-0.080,-0.082
-0.111,-0.097,-0.092,-0.091,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.091,-0.077,-0.073,-0.068,-0.089,-0.084,0.079,0.058,0.074,-0.078,0.098,0.094,0.090,0.057,-0.079,-0.082
-0.112,-0.098,-0.092,-0.091,-0.115,-0.107,0.098,0.070,0.089,-0.100,0.118,0.117,0.106,0.072,-0.099,-0.099
-0.106,-0.092,-0.087,-0.084,-0.108,-0.101,0.093,0.067,0.085,-0.093,0.112,0.111,0.102,0.067,-0.094,-0.094
-0.107,-0.093,-0.088,-0.088,-0.111,-0.103,0.093,0.067,0.085,-0.096,0.113,0.112,0.100,0.069,-0.095,-0.094
-0.109,-0.095,-0.090,-0.090,-0.113,-0.105,0.095,0.068,0.087,-0.098,0.116,0.115,0.103,0.070,-0.097,-0.096
-0.108,-0.093,-0.088,-0.085,-0.110,-0.102,0.094,0.068,0.087,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.096
-0.107,-0.094,-0.089,-0.088,-0.112,-0.104,0.094,0.067,0.085,-0.096,0.114,0.113,0.101,0.069,-0.096,-0.094
-0.108,-0.094,-0.089,-0.087,-0.111,-0.103,0.095,0.068,0.087,-0.096,0.115,0.113,0.103,0.069,-0.096,-0.096
-0.108,-0.093,-0.088,-0.085,-0.110,-0.102,0.094,0.068,0.087,-0.095,0.114,0.112,0.103,0.069,-0.095,-0.096
-0.112,-0.097,-0.092,-0.091,-0.115,-0.107,0.098,0.070,0.089,-0.100,0.118,0.117,0.106,0.072,-0.099,-0.099
-0.112,-0.098,-0.093,-0.091,-0.116,-0.108,0.098,0.070,0.089,-0.100,0.118,0.117,0.106,0.072,-0.100,-0.099
-0.087,-0.075,-0.070,-0.065,-0.086,-0.081,0.076,0.056,0.072,-0.075,0.095,0.091,0.088,0.055,-0.076,-0.079
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.087,-0.098,0.116,0.115,0.103,0.070,-0.098,-0.096
-0.106,-0.093,-0.088,-0.088,-0.110,-0.103,0.093,0.066,0.084,-0.095,0.113,0.111,0.100,0.068,-0.095,-0.093
-0.106,-0.093,-0.088,-0.088,-0.111,-0.103,0.093,0.066,0.084,-0.095,0.113,0.112,0.100,0.069,-0.095,-0.093
-0.108,-0.094,-0.089,-0.089,-0.112,-0.104,0.094,0.068,0.086,-0.097,0.114,0.113,0.102,0.069,-0.096,-0.095
-0.089,-0.076,-0.071,-0.066,-0.087,-0.082,0.077,0.056,0.073,-0.076,0.096,0.092,0.089,0.055,-0.077,-0.080
-0.110,-0.095,-0.090,-0.088,-0.112,-0.105,0.096,0.069,0.088,-0.097,0.116,0.115,0.104,0.070,-0.097,-0.097
-0.108,-0.094,-0.090,-0.089,-0.112,-0.104,0.094,0.068,0.086,-0.097,0.114,0.113,0.102,0.070,-0.096,-0.095
-0.089,-0.076,-0.071,-0.066,-0.087,-0.082,0.077,0.056,0.073,-0.076,0.096,0.092,0.089,0.055,-0.077,-0.080
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.087,-0.098,0.116,0.115,0.104,0.071,-0.098,-0.097
-0.102,-0.088,-0.084,-0.080,-0.103,-0.097,0.090,0.065,0.083,-0.090,0.109,0.107,0.099,0.065,-0.090,-0.092
-0.111,-0.096,-0.091,-0.090,-0.114,-0.106,0.097,0.069,0.088,-0.099,0.117,0.116,0.104,0.071,-0.098,-0.097
-0.072,-0.059,-0.058,-0.052,-0.067,-0.066,0.062,0.045,0.064,-0.060,0.085,0.075,0.080,0.045,-0.061,-0.065
-0.069,-0.057,-0.056,-0.050,-0.064,-0.064,0.059,0.043,0.062,-0.057,0.082,0.071,0.077,0.043,-0.058,-0.062
-0.109,-0.095,-0.090,-0.089,-0.113,-0.105,0.096,0.069,0.087,-0.098,0.116,0.115,0.103,0.070,-0.097,-0.096
-0.106,-0.091,-0.087,-0.084,-0.108,-0.100,0.092,0.067,0.085,-0.093,0.112,0.110,0.101,0.067,-0.093,-0.094
-0.111,-0.096,-0.091,-0.090,-0.114,-0.106,0.097,0.070,0.088,-0.099,0.117,0.116,0.105,0.071,-0.098,-0.098
-0.069,-0.057,-0.056,-0.051,-0.064,-0.064,0.060,0.044,0.062,-0.057,0.082,0.072,0.078,0.043,-0.059,-0.062
-0.100,-0.087,-0.082,-0.078,-0.101,-0.095,0.088,0.064,0.081,-0.088,0.107,0.105,0.098,0.064,-0.088,-0.090
-0.111,-0.097,-0.092,-0.090,-0.114,-0.107,0.097,0.070,0.089,-0.099,0.118,0.116,0.106,0.071,-0.099,-0.098
-0.090,-0.077,-0.072,-0.067,-0.089,-0.084,0.078,0.057,0.074,-0.077,0.097,0.093,0.090,0.056,-0.078,-0.081
-0.112,-0.097,-0.092,-0.090,-0.115,-0.107,0.098,0.071,0.090,-0.099,0.118,0.117,0.106,0.071,-0.099,-0.099
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-1.932,-1.671,-1.587,-1.539,-1.958,-1.826,1.697,1.243,1.519,-1.700,1.940,1.991,1.756,1.231,-1.698,-1.696
-0.110,-0.096,-0.090,-0.088,-0.113,-0.105,0.096,0.069,0.088,-0.097,0.116,0.115,0.105,0.070,-0.097,-0.097
-0.110,-0.096,-0.091,-0.089,-0.114,-0.106,0.096,0.070,0.088,-0.098,0.117,0.115,0.105,0.071,-0.098,-0.098
-0.046,-0.040,-0.038,-0.039,-0.049,-0.045,0.039,0.027,0.037,-0.042,0.051,0.049,0.045,0.030,-0.042,-0.040
-0.071,-0.058,-0.057,-0.051,-0.066,-0.065,0.061,0.044,0.064,-0.058,0.083,0.073,0.079,0.044,-0.060,-0.064
-0.075,-0.062,-0.061,-0.054,-0.070,-0.069,0.065,0.047,0.066,-0.062,0.087,0.078,0.082,0.047,-0.064,-0.068
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.093,0.068,0.086,-0.094,0.113,0.112,0.102,0.068,-0.094,-0.095
-0.073,-0.060,-0.059,-0.053,-0.068,-0.067,0.063,0.046,0.065,-0.060,0.085,0.075,0.080,0.045,-0.062,-0.065
-0.064,-0.054,-0.053,-0.048,-0.059,-0.060,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.061,0.044,0.063,-0.058,0.083,0.073,0.078,0.044,-0.060,-0.063
-0.090,-0.077,-0.072,-0.067,-0.089,-0.084,0.079,0.057,0.074,-0.077,0.097,0.094,0.090,0.056,-0.078,-0.081
-0.071,-0.058,-0.057,-0.051,-0.066,-0.065,0.061,0.044,0.064,-0.058,0.083,0.073,0.079,0.044,-0.060,-0.064
-0.110,-0.095,-0.090,-0.088,-0.112,-0.105,0.096,0.069,0.088,-0.097,0.116,0.115,0.105,0.070,-0.097,-0.097
-0.090,-0.077,-0.072,-0.067,-0.089,-0.084,0.079,0.057,0.074,-0.077,0.097,0.094,0.090,0.056,-0.078,-0.081
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.087,-0.098,0.116,0.115,0.103,0.071,-0.098,-0.097
-0.106,-0.092,-0.087,-0.084,-0.108,-0.101,0.093,0.067,0.085,-0.094,0.113,0.111,0.102,0.067,-0.094,-0.094
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.088,-0.099,0.116,0.115,0.104,0.071,-0.098,-0.097
-0.071,-0.059,-0.058,-0.052,-0.066,-0.066,0.061,0.045,0.064,-0.059,0.084,0.074,0.079,0.045,-0.060,-0.064
-1.913,-1.653,-1.570,-1.518,-1.936,-1.806,1.681,1.232,1.506,-1.681,1.922,1.971,1.742,1.218,-1.680,-1.681
-0.107,-0.093,-0.088,-0.085,-0.110,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.096
-0.102,-0.088,-0.084,-0.080,-0.103,-0.097,0.090,0.065,0.083,-0.090,0.109,0.107,0.099,0.065,-0.090,-0.092
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.073,0.040,-0.054,-0.057
-0.069,-0.057,-0.056,-0.050,-0.064,-0.064,0.060,0.044,0.062,-0.057,0.082,0.072,0.078,0.043,-0.059,-0.062
-0.100,-0.086,-0.081,-0.078,-0.101,-0.094,0.087,0.063,0.081,-0.087,0.107,0.104,0.097,0.063,-0.088,-0.089
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.073,0.040,-0.054,-0.057
-0.069,-0.057,-0.056,-0.050,-0.064,-0.064,0.059,0.043,0.062,-0.057,0.082,0.071,0.077,0.043,-0.058,-0.062
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.060,0.044,0.063,-0.058,0.083,0.072,0.078,0.044,-0.059,-0.063
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.073,0.040,-0.054,-0.057
-0.090,-0.077,-0.072,-0.067,-0.088,-0.084,0.078,0.057,0.074,-0.077,0.097,0.093,0.089,0.056,-0.078,-0.081
-0.104,-0.090,-0.085,-0.081,-0.105,-0.098,0.091,0.066,0.084,-0.091,0.111,0.108,0.101,0.066,-0.091,-0.093
-1.938,-1.678,-1.594,-1.548,-1.969,-1.834,1.703,1.246,1.521,-1.709,1.944,1.998,1.757,1.236,-1.705,-1.701
-0.108,-0.093,-0.088,-0.085,-0.110,-0.102,0.094,0.068,0.087,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.096
-0.091,-0.078,-0.073,-0.068,-0.090,-0.085,0.079,0.058,0.075,-0.078,0.098,0.095,0.091,0.057,-0.079,-0.082
-0.074,-0.061,-0.060,-0.054,-0.069,-0.068,0.064,0.046,0.066,-0.061,0.086,0.076,0.081,0.046,-0.063,-0.066
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.061,0.044,0.063,-0.058,0.083,0.073,0.078,0.044,-0.060,-0.063
-0.112,-0.098,-0.093,-0.091,-0.116,-0.108,0.098,0.070,0.089,-0.100,0.118,0.117,0.105,0.072,-0.100,-0.099
-0.107,-0.093,-0.089,-0.088,-0.111,-0.103,0.093,0.067,0.085,-0.096,0.113,0.112,0.101,0.069,-0.095,-0.094
-0.102,-0.088,-0.083,-0.079,-0.103,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.099,0.064,-0.089,-0.091
-0.106,-0.093,-0.088,-0.088,-0.110,-0.103,0.093,0.066,0.084,-0.095,0.112,0.111,0.100,0.068,-0.095,-0.093
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.109,-0.094,-0.089,-0.086,-0.111,-0.103,0.095,0.069,0.087,-0.096,0.115,0.113,0.104,0.069,-0.096,-0.096
-0.110,-0.096,-0.091,-0.088,-0.113,-0.105,0.096,0.069,0.088,-0.098,0.117,0.115,0.105,0.070,-0.098,-0.098
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.090,-0.077,-0.073,-0.068,-0.089,-0.084,0.079,0.058,0.074,-0.078,0.098,0.094,0.090,0.057,-0.079,-0.082
-1.680,-1.445,-1.375,-1.313,-1.683,-1.577,1.477,1.085,1.335,-1.463,1.699,1.728,1.551,1.065,-1.468,-1.482
-0.091,-0.077,-0.073,-0.068,-0.089,-0.084,0.079,0.058,0.074,-0.078,0.098,0.094,0.090,0.057,-0.079,-0.082
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.094,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.108,-0.094,-0.089,-0.086,-0.110,-0.103,0.095,0.069,0.087,-0.096,0.115,0.113,0.104,0.069,-0.096,-0.096
-0.110,-0.096,-0.090,-0.088,-0.113,-0.105,0.096,0.069,0.088,-0.097,0.116,0.115,0.105,0.070,-0.097,-0.097
-0.112,-0.097,-0.092,-0.091,-0.115,-0.107,0.097,0.070,0.089,-0.100,0.118,0.117,0.105,0.072,-0.099,-0.098
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.088,-0.099,0.117,0.116,0.104,0.071,-0.098,-0.097
-0.110,-0.096,-0.091,-0.088,-0.113,-0.105,0.096,0.069,0.088,-0.098,0.117,0.115,0.105,0.070,-0.098,-0.098
-0.111,-0.097,-0.092,-0.091,-0.115,-0.107,0.097,0.070,0.088,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.118,0.117,0.105,0.071,-0.099,-0.098
-0.110,-0.096,-0.091,-0.090,-0.114,-0.106,0.096,0.069,0.087,-0.098,0.116,0.115,0.103,0.071,-0.098,-0.097
-0.105,-0.091,-0.086,-0.084,-0.107,-0.100,0.092,0.067,0.085,-0.093,0.112,0.110,0.101,0.067,-0.093,-0.094
-0.111,-0.096,-0.091,-0.090,-0.114,-0.106,0.097,0.069,0.088,-0.099,0.117,0.116,0.104,0.071,-0.098,-0.097
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.070,-0.058,-0.057,-0.051,-0.065,-0.064,0.060,0.044,0.063,-0.058,0.083,0.072,0.078,0.044,-0.059,-0.063
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.088,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.112,-0.097,-0.092,-0.090,-0.115,-0.107,0.098,0.070,0.089,-0.099,0.118,0.117,0.106,0.071,-0.099,-0.099
-0.110,-0.096,-0.090,-0.088,-0.113,-0.105,0.096,0.069,0.088,-0.098,0.116,0.115,0.105,0.070,-0.097,-0.097
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.118,0.117,0.106,0.071,-0.099,-0.098
-0.091,-0.078,-0.074,-0.069,-0.090,-0.085,0.080,0.058,0.075,-0.078,0.099,0.095,0.091,0.057,-0.080,-0.082
-0.071,-0.058,-0.057,-0.051,-0.066,-0.065,0.061,0.044,0.064,-0.058,0.083,0.073,0.079,0.044,-0.060,-0.064
-0.107,-0.093,-0.088,-0.085,-0.109,-0.102,0.094,0.068,0.086,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.095
-0.071,-0.058,-0.057,-0.051,-0.066,-0.065,0.061,0.044,0.064,-0.058,0.083,0.073,0.079,0.044,-0.060,-0.064
-0.046,-0.040,-0.038,-0.039,-0.049,-0.045,0.039,0.027,0.037,-0.042,0.051,0.049,0.045,0.030,-0.042,-0.040
-0.111,-0.097,-0.092,-0.091,-0.115,-0.107,0.097,0.070,0.088,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.118,0.117,0.105,0.071,-0.099,-0.098
-0.109,-0.095,-0.090,-0.088,-0.112,-0.105,0.096,0.069,0.088,-0.097,0.116,0.114,0.104,0.070,-0.097,-0.097
-0.102,-0.088,-0.083,-0.079,-0.103,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.099,0.064,-0.089,-0.091
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.111,-0.097,-0.092,-0.091,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.118,0.116,0.105,0.071,-0.099,-0.098
-0.112,-0.097,-0.092,-0.091,-0.115,-0.107,0.098,0.070,0.089,-0.100,0.118,0.117,0.106,0.072,-0.099,-0.099
-0.106,-0.092,-0.087,-0.084,-0.108,-0.101,0.093,0.067,0.085,-0.094,0.113,0.111,0.102,0.067,-0.094,-0.094
-0.111,-0.097,-0.092,-0.090,-0.114,-0.106,0.097,0.070,0.089,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.110,-0.096,-0.091,-0.089,-0.113,-0.105,0.096,0.069,0.088,-0.098,0.117,0.115,0.105,0.070,-0.098,-0.097
-0.111,-0.097,-0.092,-0.090,-0.114,-0.106,0.097,0.070,0.089,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.108,-0.093,-0.088,-0.085,-0.110,-0.102,0.094,0.068,0.087,-0.095,0.114,0.112,0.103,0.068,-0.095,-0.096
-0.069,-0.058,-0.057,-0.051,-0.065,-0.064,0.060,0.044,0.063,-0.058,0.083,0.072,0.078,0.044,-0.059,-0.063
-0.106,-0.092,-0.087,-0.084,-0.108,-0.101,0.093,0.067,0.085,-0.094,0.113,0.111,0.102,0.068,-0.094,-0.094
-0.046,-0.040,-0.038,-0.039,-0.049,-0.045,0.039,0.027,0.037,-0.042,0.051,0.049,0.045,0.030,-0.042,-0.040
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.056,0.040,0.059,-0.052,0.078,0.067,0.074,0.040,-0.054,-0.058
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.118,0.117,0.105,0.071,-0.099,-0.098
-0.090,-0.077,-0.072,-0.067,-0.088,-0.084,0.078,0.057,0.074,-0.077,0.097,0.093,0.089,0.056,-0.078,-0.081
-0.072,-0.059,-0.058,-0.052,-0.067,-0.066,0.062,0.045,0.064,-0.060,0.085,0.075,0.080,0.045,-0.061,-0.065
-0.073,-0.060,-0.059,-0.053,-0.068,-0.067,0.063,0.046,0.065,-0.061,0.085,0.076,0.081,0.046,-0.062,-0.066
-0.110,-0.096,-0.091,-0.088,-0.113,-0.105,0.096,0.070,0.088,-0.098,0.117,0.115,0.105,0.070,-0.098,-0.098
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.073,-0.060,-0.059,-0.053,-0.068,-0.067,0.063,0.046,0.065,-0.061,0.085,0.076,0.081,0.046,-0.062,-0.066
-0.064,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.067,0.073,0.040,-0.054,-0.057
-0.103,-0.089,-0.084,-0.080,-0.104,-0.097,0.090,0.065,0.083,-0.090,0.110,0.108,0.100,0.065,-0.091,-0.092
-0.069,-0.057,-0.056,-0.051,-0.065,-0.064,0.060,0.044,0.063,-0.057,0.082,0.072,0.078,0.043,-0.059,-0.062
-0.046,-0.040,-0.038,-0.039,-0.049,-0.045,0.039,0.027,0.037,-0.042,0.051,0.049,0.045,0.030,-0.042,-0.040
-1.917,-1.658,-1.575,-1.524,-1.941,-1.811,1.685,1.234,1.510,-1.685,1.928,1.976,1.747,1.221,-1.684,-1.684
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.072,0.040,-0.053,-0.057
-0.070,-0.058,-0.057,-0.051,-0.065,-0.065,0.060,0.044,0.063,-0.058,0.083,0.073,0.078,0.044,-0.059,-0.063
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.072,0.040,-0.053,-0.057
-0.046,-0.040,-0.038,-0.039,-0.049,-0.045,0.039,0.027,0.037,-0.042,0.051,0.049,0.045,0.030,-0.042,-0.040
-0.101,-0.088,-0.083,-0.079,-0.102,-0.096,0.089,0.064,0.082,-0.089,0.108,0.106,0.099,0.064,-0.089,-0.091
-0.111,-0.097,-0.092,-0.090,-0.115,-0.107,0.097,0.070,0.089,-0.099,0.117,0.116,0.105,0.071,-0.099,-0.098
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.072,0.040,-0.053,-0.057
-0.112,-0.097,-0.092,-0.090,-0.115,-0.107,0.098,0.070,0.089,-0.100,0.118,0.117,0.106,0.072,-0.099,-0.099
-0.063,-0.053,-0.052,-0.047,-0.059,-0.059,0.055,0.040,0.058,-0.052,0.077,0.066,0.072,0.040,-0.053,-0.057
-0.089,-0.076,-0.072,-0.067,-0.088,-0.083,0.078,0.057,0.074,-0.077,0.097,0.093,0.089,0.056,-0.078,-0.081
-0.099,-0.085,-0.080,-0.077,-0.100,-0.093,0.086,0.063,0.080,-0.086,0.105,0.103,0.096,0.062,-0.087,-0.088
-0.101,-0.087,-0.083,-0.079,-0.102,-0.096,0.089,0.064,0.082,-0.088,0.108,0.106,0.098,0.064,-0.089,-0.090
-0.101,-0.087,-0.082,-0.078,-0.102,-0.095,0.088,0.064,0.082,-0.088,0.108,0.105,0.098,0.064,-0.089,-0.090
